station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
RHINELANDER ONEIDA AP,WI,45.6308,-89.4653,487.4,20170223,29.12,39.02,,6.71082,360,21.922012,0,0,0
RHINELANDER ONEIDA AP,WI,45.6308,-89.4653,487.4,20170301,13.1,30.2,,7.605596,360,27.066974,2.4015761,3.149608,0.14960638
RHINELANDER ONEIDA AP,WI,45.6308,-89.4653,487.4,20170626,42.98,64.04,,7.381902,360,23.935258,0,0,0.05118113
RHINELANDER ONEIDA AP,WI,45.6308,-89.4653,487.4,20170722,59,87.08,,4.47388,360,21.922012,0,0,0
COLUMBUS OHIO STATE UNIV AP,OH,40.0781,-83.0781,275.8,20170313,23.18,39.02,,9.618842,360,18.119214,,,0.01181103
COLUMBUS OHIO STATE UNIV AP,OH,40.0781,-83.0781,275.8,20170505,44.06,55.94,,15.882274,360,33.106712,,,0.24015761
COLUMBUS OHIO STATE UNIV AP,OH,40.0781,-83.0781,275.8,20170605,55.94,82.94,,7.82929,360,23.935258,,,0.18110246
COLUMBUS OHIO STATE UNIV AP,OH,40.0781,-83.0781,275.8,20170728,64.04,82.94,,10.961006,360,31.093466,,,0
CHICAGO AURORA MUNI AP,IL,41.77,-88.4814,216.4,20170309,25.16,46.04,,6.71082,360,25.948504,,,0
CHICAGO AURORA MUNI AP,IL,41.77,-88.4814,216.4,20170406,31.1,53.96,,19.01399,360,36.014734,,,0.01968505
CHICAGO AURORA MUNI AP,IL,41.77,-88.4814,216.4,20170608,46.04,84.02,,5.144962,360,18.119214,,,0.05905515
WISCONSIN RAPIDS ALEXANDER FLD,WI,44.3592,-89.8369,310.6,20170125,28.22,33.98,,10.513618,360,25.053728,,,0.20078751
WISCONSIN RAPIDS ALEXANDER FLD,WI,44.3592,-89.8369,310.6,20170327,37.04,44.06,,2.908022,360,10.06623,0,0,0
WISCONSIN RAPIDS ALEXANDER FLD,WI,44.3592,-89.8369,310.6,20170723,59,84.02,,8.500372,360,25.948504,0,0,0.01181103
WISCONSIN RAPIDS ALEXANDER FLD,WI,44.3592,-89.8369,310.6,20170811,51.98,75.92,,8.276678,360,25.053728,0,0,0.01181103
WISCONSIN RAPIDS ALEXANDER FLD,WI,44.3592,-89.8369,310.6,20170812,48.02,78.98,,4.47388,360,21.922012,0,0,0
FRENCHVILLE AROOSTOOK AP,ME,47.2856,-68.3133,301.1,20170122,22.1,30.2,,9.395148,360,23.040482,,,0
FRENCHVILLE AROOSTOOK AP,ME,47.2856,-68.3133,301.1,20170130,7.16,21.2,,5.59235,360,14.987498,,,0
FRENCHVILLE AROOSTOOK AP,ME,47.2856,-68.3133,301.1,20170326,8.24,30.2,,8.724066,360,25.053728,,,0
FRENCHVILLE AROOSTOOK AP,ME,47.2856,-68.3133,301.1,20170914,48.02,75.92,,6.934514,360,19.01399,,,0
FRENCHVILLE AROOSTOOK AP,ME,47.2856,-68.3133,301.1,20170915,39.92,68,,4.697574,360,10.961006,,,0
CHICAGO PALWAUKEE AP,IL,42.1208,-87.9047,193.9,20170406,35.96,48.92,,14.092722,360,35.119958,,,0.1181103
CHICAGO PALWAUKEE AP,IL,42.1208,-87.9047,193.9,20170407,33.98,51.98,,7.82929,360,25.053728,,,0
CHICAGO PALWAUKEE AP,IL,42.1208,-87.9047,193.9,20170505,39.92,59,,10.961006,360,33.106712,,,0
CHICAGO PALWAUKEE AP,IL,42.1208,-87.9047,193.9,20170606,50,73.94,,9.618842,360,29.08022,,,0
CHICAGO PALWAUKEE AP,IL,42.1208,-87.9047,193.9,20170710,64.94,82.94,,4.921268,360,27.066974,,,0.66141768
HOLLAND TULIP CITY AP,MI,42.7461,-86.0967,210,20170823,51.98,71.06,,6.934514,360,23.935258,,,0
FOND DU LAC CO AP,WI,43.77,-88.4864,246.6,20170112,10.22,19.22,,9.395148,360,21.922012,,,0
FOND DU LAC CO AP,WI,43.77,-88.4864,246.6,20170403,42.98,48.92,,9.618842,360,25.948504,,,0.31102379
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170314,14.18,25.16,,18.342908,360,36.014734,,,0.01181103
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170328,39.92,53.96,,10.737312,360,23.040482,,,0.35826791
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170417,44.96,66.02,,5.816044,360,23.935258,,,0
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170505,42.08,55.04,,14.092722,360,29.974996,,,0.57874047
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170509,32,64.04,,4.026492,360,16.105968,,,0
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170603,50,82.04,,3.131716,360,14.092722,,,0
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170606,51.98,64.94,,9.395148,360,23.040482,,,0
WOOSTER WAYNE CO AP,OH,40.8731,-81.8867,346.6,20170705,57.92,84.02,,3.131716,360,10.961006,,,0
PORT MEADVILLE AP,PA,41.6264,-80.215,426.7,20170729,57.02,75.92,,10.289924,360,29.974996,,,0
PORT MEADVILLE AP,PA,41.6264,-80.215,426.7,20170807,59,75.02,,3.579104,360,14.987498,,,0
KENOSHA RGNL AP,WI,42.595,-87.9381,226.5,20170314,11.12,25.16,,11.1847,360,27.066974,,,0
KENOSHA RGNL AP,WI,42.595,-87.9381,226.5,20170406,35.96,51.08,,15.211192,360,35.119958,,,0.0393701
KENOSHA RGNL AP,WI,42.595,-87.9381,226.5,20170525,50,68,,8.724066,360,25.053728,,,0
KENOSHA RGNL AP,WI,42.595,-87.9381,226.5,20170603,55.04,80.06,,6.71082,360,19.01399,0,0,0.14173236
KENOSHA RGNL AP,WI,42.595,-87.9381,226.5,20170630,62.96,80.06,,5.368656,360,21.922012,0,0,0.46063017
KENOSHA RGNL AP,WI,42.595,-87.9381,226.5,20170902,42.98,71.96,,4.026492,360,18.119214,0,0,0.09842525
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170123,37.94,42.08,,10.06623,360,23.935258,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170215,26.24,35.96,,8.94776,360,23.935258,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170309,31.1,46.04,,6.263432,360,19.908766,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170310,20.12,35.06,,11.408394,360,31.988242,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170322,22.1,39.92,,8.052984,360,29.974996,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170506,42.08,53.96,,12.526864,360,40.936002,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170507,35.06,57.02,,7.605596,360,27.066974,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170703,66.92,87.08,,3.802798,360,14.092722,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170706,64.94,91.94,,4.47388,360,14.987498,,,0
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170728,62.06,80.96,,7.605596,360,25.053728,,,0.05118113
VALPARAISO PORTER CO MUNI AP,IN,41.4525,-87.0058,234.7,20170829,60.08,82.04,,3.579104,360,12.974252,,,0
ADRIAN LENAWEE CO AP,MI,41.8678,-84.0794,242.6,20170107,3.2,15.26,,9.171454,360,25.948504,,,0
ADRIAN LENAWEE CO AP,MI,41.8678,-84.0794,242.6,20170406,33.08,42.08,,16.77705,360,42.054472,,,0.42126007
ADRIAN LENAWEE CO AP,MI,41.8678,-84.0794,242.6,20170407,33.08,51.98,,13.42164,360,33.106712,,,0.01181103
ADRIAN LENAWEE CO AP,MI,41.8678,-84.0794,242.6,20170620,55.04,80.06,,8.724066,360,31.093466,,,0.05118113
ADRIAN LENAWEE CO AP,MI,41.8678,-84.0794,242.6,20170708,59,80.96,,6.71082,360,21.922012,,,0
ADRIAN LENAWEE CO AP,MI,41.8678,-84.0794,242.6,20170716,60.08,82.04,,6.71082,360,21.922012,,,0
TOLEDO METCALF FLD,OH,41.5631,-83.4764,189.6,20170724,64.04,73.94,,7.158208,360,18.119214,,,0
TOLEDO METCALF FLD,OH,41.5631,-83.4764,189.6,20170807,57.92,80.06,,3.131716,360,12.974252,,,0.05118113
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170314,18.14,25.16,,21.698318,360,40.041226,,,0
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170406,33.08,55.04,,14.316416,360,42.054472,,,0.38188997
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170407,31.1,44.06,,14.987498,360,36.90951,,,0.09842525
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170606,51.98,64.04,,11.632088,360,29.08022,,,0.0393701
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170705,57.02,80.96,,3.35541,360,14.092722,,,0
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170721,69.08,87.98,,2.908022,360,14.092722,,,0
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170724,62.96,71.96,,7.82929,360,21.922012,,,0
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170727,62.06,82.94,,3.35541,360,12.079476,,,0
ELYRIA LORAIN CO AP,OH,41.3461,-82.1794,242,20170730,55.94,82.04,,3.802798,360,14.987498,,,0
DEFIANCE MEM AP,OH,41.3375,-84.4289,215.8,20170401,35.96,57.02,,6.039738,360,19.01399,0,0,0
DEFIANCE MEM AP,OH,41.3375,-84.4289,215.8,20170505,42.98,51.08,,14.54011,360,33.106712,0,0,0.42126007
DEFIANCE MEM AP,OH,41.3375,-84.4289,215.8,20170608,46.04,75.92,,1.342164,360,14.092722,0,0,0
NEW PHILADELPHIA FLD,OH,40.4719,-81.4236,272.8,20170417,48.02,66.92,,4.026492,360,19.908766,,,0.16141741
NEW PHILADELPHIA FLD,OH,40.4719,-81.4236,272.8,20170506,42.98,55.04,,10.737312,360,27.066974,,0,0.1181103
NEW PHILADELPHIA FLD,OH,40.4719,-81.4236,272.8,20170725,57.02,75.92,,2.013246,360,10.961006,0,0,0
NEW PHILADELPHIA FLD,OH,40.4719,-81.4236,272.8,20170730,55.94,84.92,,2.684328,360,16.105968,0,0,0
NEW PHILADELPHIA FLD,OH,40.4719,-81.4236,272.8,20170813,53.96,80.06,,1.342164,360,10.961006,0,0,0
CLEVELAND BURKE AP,OH,41.5175,-81.6836,178,20170429,46.04,57.92,,10.737312,360,29.08022,,,0.14173236
CLEVELAND BURKE AP,OH,41.5175,-81.6836,178,20170602,57.02,71.96,,5.144962,360,19.908766,,,0
CLEVELAND BURKE AP,OH,41.5175,-81.6836,178,20170807,62.96,75.92,,7.158208,360,19.908766,,,0
CLEVELAND BURKE AP,OH,41.5175,-81.6836,178,20170808,66.92,75.92,,8.500372,360,23.935258,,,0
GAYLORD OTSEGO CO AP,MI,45.0133,-84.7014,406.9,20170125,33.98,37.04,,2.013246,360,8.94776,,,0.16929143
GAYLORD OTSEGO CO AP,MI,45.0133,-84.7014,406.9,20170509,25.16,60.08,,2.908022,360,14.092722,,,0
MARION MUNI AP,OH,40.6161,-83.0636,303,20170312,19.22,32,,8.276678,360,19.01399,,,0
MARION MUNI AP,OH,40.6161,-83.0636,303,20170506,42.08,59,,11.408394,360,31.093466,,,0.01968505
MARION MUNI AP,OH,40.6161,-83.0636,303,20170613,68,91.04,,7.82929,360,40.041226,,,0.09055123
MARION MUNI AP,OH,40.6161,-83.0636,303,20170707,64.04,80.96,,9.618842,360,48.988986,,,1.16929197
MARION MUNI AP,OH,40.6161,-83.0636,303,20170906,46.04,66.92,,4.921268,360,23.935258,,,0
ASHTABULA CO AP,OH,41.7781,-80.6958,281.6,20170114,24.26,32,,2.23694,360,8.94776,,,0
ASHTABULA CO AP,OH,41.7781,-80.6958,281.6,20170420,50,73.94,,5.368656,360,36.90951,,,0.57086645
ASHTABULA CO AP,OH,41.7781,-80.6958,281.6,20170422,37.94,50,,5.144962,360,17.000744,,,0
ASHTABULA CO AP,OH,41.7781,-80.6958,281.6,20170505,42.98,53.96,,8.500372,360,25.053728,,,0.40944904
ASHTABULA CO AP,OH,41.7781,-80.6958,281.6,20170527,51.98,71.06,,2.23694,360,18.119214,,,0
ASHTABULA CO AP,OH,41.7781,-80.6958,281.6,20170808,51.98,75.02,,3.35541,360,19.01399,,,0
ASHTABULA CO AP,OH,41.7781,-80.6958,281.6,20170911,42.98,71.96,,3.579104,360,14.092722,,,0
NEWARK HEATH AP,OH,40.0228,-82.4625,269.4,20170728,66.02,82.94,,6.487126,360,25.053728,,,0
NEWARK HEATH AP,OH,40.0228,-82.4625,269.4,20170825,50,75.02,,2.013246,360,12.974252,,,0
PUNTA GORDA CHARLOTTE CO AP,FL,26.9172,-81.9914,7.6,20170829,75.02,89.96,,7.158208,360,19.908766,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,20170108,35.96,55.04,44.42,15.882274,360,29.08022,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,20170210,48.92,73.04,61.7,10.06623,360,25.053728,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,20170223,62.06,78.98,67.28,9.618842,360,38.922756,0,0,0.20078751
GAINESVILLE RGNL AP,FL,29.6919,-82.2756,37.5,20170704,73.04,95,82.76,4.697574,360,23.935258,0,0,0.16929143
LEESBURG MUNI AP,FL,28.8208,-81.8097,23.5,20170530,73.04,95,,6.263432,360,25.948504,0,0,0.37007894
LEESBURG MUNI AP,FL,28.8208,-81.8097,23.5,20170809,78.08,93.92,,6.263432,360,17.000744,0,0,0
APALACHICOLA AP,FL,29.7333,-85.0333,5.8,20170615,73.04,82.94,,3.802798,360,21.922012,,,1.61023709
APALACHICOLA AP,FL,29.7333,-85.0333,5.8,20170625,73.94,89.06,,6.71082,360,27.066974,,,0.7086618
APALACHICOLA AP,FL,29.7333,-85.0333,5.8,20170805,73.04,87.08,,3.802798,360,23.040482,0,0,0.85826818
APALACHICOLA AP,FL,29.7333,-85.0333,5.8,20170911,62.96,75.02,,20.803542,360,48.09421,0,0,0.61023655
CROSS CITY AP,FL,29.6333,-83.1053,11.6,20170409,39.02,78.98,,3.35541,360,18.119214,0,0,0
CROSS CITY AP,FL,29.6333,-83.1053,11.6,20170502,59,87.98,,5.816044,360,19.908766,0,0,0
CROSS CITY AP,FL,29.6333,-83.1053,11.6,20170911,64.94,66.92,,35.119958,360,55.9235,0,,2.38189105
DAYTONA BEACH INTL AP,FL,29.1828,-81.0483,9.4,20170626,73.94,89.96,79.52,3.802798,360,36.014734,0,0,2.51181238
FT MYERS PAGE FLD AP,FL,26.585,-81.8614,4.6,20170130,51.98,71.06,,5.144962,360,25.948504,0,0,0
FT MYERS PAGE FLD AP,FL,26.585,-81.8614,4.6,20170708,75.92,91.94,,3.579104,360,19.01399,0,0,0.05118113
FT MYERS PAGE FLD AP,FL,26.585,-81.8614,4.6,20170907,73.94,95,,4.47388,360,23.935258,0,0,1.8897648
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,20170128,66.02,71.06,69.26,11.1847,360,21.027236,0,0,0.01181103
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,20170210,69.08,80.06,73.58,13.869028,360,29.08022,0,0,0
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,20170302,73.94,86,78.8,6.71082,360,17.000744,0,0,0
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,20170310,69.98,80.96,74.84,8.052984,360,19.01399,0,0,0
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,20170527,80.96,89.96,85.28,6.039738,360,16.105968,0,0,0
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,20170707,75.92,89.96,84.74,7.381902,360,23.040482,0,0,0.46063017
MELBOURNE INTL AP,FL,28.1011,-80.6439,8.2,20170204,53.96,77,,8.724066,360,19.908766,,,0
MELBOURNE INTL AP,FL,28.1011,-80.6439,8.2,20170209,60.98,84.02,,13.42164,360,31.988242,,,0
MELBOURNE INTL AP,FL,28.1011,-80.6439,8.2,20170210,46.04,71.96,,10.289924,360,34.001488,,,0
MELBOURNE INTL AP,FL,28.1011,-80.6439,8.2,20170226,60.98,75.02,,12.30317,360,25.948504,,,0
MELBOURNE INTL AP,FL,28.1011,-80.6439,8.2,20170407,51.08,77,,11.632088,360,29.974996,,,0
MELBOURNE INTL AP,FL,28.1011,-80.6439,8.2,20170917,75.92,89.96,,11.408394,360,27.96175,0,0,0
MIAMI INTL AP,FL,25.7906,-80.3164,8.8,20170128,57.92,75.02,67.64,6.71082,360,18.119214,0,0,0
ORLANDO EXECUTIVE AP,FL,28.5453,-81.3331,32.9,20170108,35.06,53.96,,13.42164,360,31.988242,0,0,0
ORLANDO EXECUTIVE AP,FL,28.5453,-81.3331,32.9,20170210,50,71.96,,8.500372,360,23.040482,0,0,0
ORLANDO EXECUTIVE AP,FL,28.5453,-81.3331,32.9,20170810,78.98,95,,8.276678,360,25.948504,0,0,0
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170107,39.92,73.94,65.66,13.645334,360,29.08022,0,0,0.16929143
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170204,60.08,78.08,67.1,6.487126,360,16.105968,0,0,0
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170208,62.06,80.96,70.16,8.500372,360,25.948504,0,0,0.7086618
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170502,77,91.04,82.22,8.052984,360,23.040482,0,0,0.01181103
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170603,75.02,87.08,80.06,4.026492,360,23.040482,0,0,0.33858286
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170707,80.06,91.94,85.1,5.816044,360,25.053728,0,0,0
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170809,78.98,93.02,85.28,5.144962,360,18.119214,0,0,0
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170816,80.96,93.02,86.54,4.697574,360,31.093466,0,0,0.25984266
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170817,80.06,91.04,85.46,3.35541,360,21.027236,0,0,0.24015761
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,20170901,75.02,93.02,84.38,5.816044,360,23.040482,0,0,0.90944931
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,20170108,41,62.06,49.64,16.77705,360,35.119958,0,0,0
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,20170204,55.94,78.08,65.66,7.158208,360,19.908766,0,0,0
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,20170917,73.04,87.98,80.6,10.06623,360,27.96175,0,0,0
WEST PALM BEACH INTL AP,FL,26.6847,-80.0994,5.8,20170917,77,89.06,81.86,9.171454,360,25.948504,0,0,0
FT LAUDERDALE HOLLYWOOD AP,FL,26.0719,-80.1536,3.4,20170128,55.04,73.04,64.22,7.82929,360,21.922012,0,0,0
ORLANDO SANFORD AP,FL,28.7797,-81.2436,16.8,20170130,44.06,62.06,,7.82929,360,25.053728,0,0,0
ORLANDO SANFORD AP,FL,28.7797,-81.2436,16.8,20170210,48.92,71.06,,8.500372,360,23.040482,0,0,0
SARASOTA BRADENTON AP,FL,27.4014,-82.5586,8.5,20170220,57.02,82.94,,6.039738,360,25.053728,0,0,0
SARASOTA BRADENTON AP,FL,27.4014,-82.5586,8.5,20170810,77,91.04,,5.816044,360,19.908766,0,0,0.05118113
ST PETERSBURG INTL AP,FL,27.9106,-82.6875,3.4,20170208,62.06,80.96,,11.408394,360,27.066974,0,0,0.57086645
ST PETERSBURG INTL AP,FL,27.9106,-82.6875,3.4,20170210,53.06,73.04,,10.513618,360,31.093466,0,0,0
ST PETERSBURG INTL AP,FL,27.9106,-82.6875,3.4,20170910,73.94,82.04,,25.501116,360,72.924244,0,0,3.8188997
WINTER HAVEN GILBERT AP,FL,28.0622,-81.7542,44.5,20170128,48.02,69.98,,7.605596,360,36.90951,0,0,0
WINTER HAVEN GILBERT AP,FL,28.0622,-81.7542,44.5,20170223,59,78.98,,7.82929,360,25.053728,0,0,0.0393701
BOOTHVILLE ASOS,LA,29.3331,-89.4075,0.9,20170726,80.06,91.04,,4.026492,360,18.119214,,,0
BOOTHVILLE ASOS,LA,29.3331,-89.4075,0.9,20170727,80.96,93.02,,3.802798,360,12.079476,,,0
MIAMI KENDALL TAMIAMI EXEC AP,FL,25.6475,-80.4331,3,20170108,48.02,68,,18.342908,360,35.119958,0,0,0
MIAMI KENDALL TAMIAMI EXEC AP,FL,25.6475,-80.4331,3,20170129,50,62.96,,7.158208,360,29.08022,0,,0.44881914
MIAMI KENDALL TAMIAMI EXEC AP,FL,25.6475,-80.4331,3,20170506,60.98,84.02,,9.395148,360,27.96175,0,0,0
MIAMI KENDALL TAMIAMI EXEC AP,FL,25.6475,-80.4331,3,20170715,78.08,93.02,,7.605596,360,27.96175,0,0,0
FT MYERS SW FL RGNL AP,FL,26.5361,-81.755,9.4,20170130,50,69.08,,3.802798,360,23.935258,0,0,0
FT PIERCE ST LUCIE CO INTL AP,FL,27.4981,-80.3767,7.3,20170224,59,80.06,,6.039738,360,23.040482,0,0,0
FT PIERCE ST LUCIE CO INTL AP,FL,27.4981,-80.3767,7.3,20170302,66.02,87.98,,7.158208,360,23.040482,0,0,0.01968505
MARATHON AP,FL,24.7258,-81.0517,2.4,20170107,60.98,87.08,,10.961006,360,35.119958,0,0,0.11023628
MARATHON AP,FL,24.7258,-81.0517,2.4,20170108,55.04,69.08,,19.01399,360,36.014734,0,0,0
MARATHON AP,FL,24.7258,-81.0517,2.4,20170203,69.08,80.96,,6.71082,360,14.092722,0,0,0
MARATHON AP,FL,24.7258,-81.0517,2.4,20170214,69.08,82.04,,2.013246,360,8.94776,0,0,0
MARATHON AP,FL,24.7258,-81.0517,2.4,20170316,57.92,73.94,,11.408394,360,25.948504,0,0,0
MARATHON AP,FL,24.7258,-81.0517,2.4,20170719,77,91.94,,4.921268,360,18.119214,0,0,0.46850419
MARATHON AP,FL,24.7258,-81.0517,2.4,20170917,82.04,89.06,,5.816044,360,21.922012,0,0,0
NAPLES MUNI AP,FL,26.1522,-81.7753,2.7,20170108,42.08,62.96,,12.750558,360,27.96175,0,0,0
HARLINGEN RIO GRANDE AP,TX,26.2281,-97.6542,10.4,20170106,35.06,71.06,,20.803542,360,36.90951,0,0,0
HARLINGEN RIO GRANDE AP,TX,26.2281,-97.6542,10.4,20170402,69.98,96.08,,10.961006,360,27.066974,0,0,0.31102379
HARLINGEN RIO GRANDE AP,TX,26.2281,-97.6542,10.4,20170430,59,87.98,,14.316416,360,48.988986,0,0,0
HARLINGEN RIO GRANDE AP,TX,26.2281,-97.6542,10.4,20170605,69.98,96.98,,7.158208,360,48.988986,0,0,0.05905515
LAREDO AFB,TX,27.5333,-99.4667,153.9,20170107,27.14,46.94,,8.052984,360,16.105968,0,0,0
LAREDO AFB,TX,27.5333,-99.4667,153.9,20170301,64.94,87.08,,12.526864,360,36.014734,0,0,0
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,20170106,27.14,46.94,41.54,18.119214,360,35.119958,,0,0.01181103
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,20170224,55.94,86,73.04,10.513618,360,29.08022,0,0,0
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,20170513,57.92,91.04,75.2,6.71082,360,18.119214,0,0,0
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,20170624,75.02,86,81.14,7.158208,360,27.066974,0,0,0.75984293
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,20170828,71.96,78.08,73.94,21.922012,360,44.067718,0,0,1.75196945
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,20170829,71.96,87.08,77.54,17.89552,360,38.922756,0,0,0.0787402
NEW ORLEANS INTL AP,LA,29.9933,-90.2511,1.2,20170209,51.08,68,63.32,9.171454,360,34.001488,0,0,0
NEW ORLEANS INTL AP,LA,29.9933,-90.2511,1.2,20170310,64.04,80.06,70.52,3.35541,360,14.987498,0,0,0
NEW ORLEANS INTL AP,LA,29.9933,-90.2511,1.2,20170821,75.02,93.02,84.38,4.026492,360,25.948504,0,0,0.11023628
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,20170106,32,44.96,42.08,18.119214,360,36.90951,,0,0.18110246
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,20170203,48.92,62.96,56.66,12.30317,360,23.040482,,,0
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,20170209,53.06,73.04,63.86,11.408394,360,23.935258,0,0,0
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,20170301,60.98,84.92,75.38,11.855782,360,29.974996,0,0,0
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,20170314,42.08,69.08,53.78,5.816044,360,21.027236,0,0,0
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,20170411,62.06,80.06,71.24,8.276678,360,38.922756,0,0,1.11023682
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,20170829,69.08,73.94,73.22,22.145706,360,46.080964,0,0,26.03151012
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,20170209,51.08,71.06,64.22,9.395148,360,25.948504,0,0,0
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,20170224,59,84.02,71.06,10.961006,360,29.974996,0,0,0
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,20170301,60.98,84.92,75.92,12.974252,360,34.001488,0,0,0
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,20170411,60.98,78.98,70.7,7.381902,360,52.120702,0,0,1.2598432
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,20170608,71.96,87.98,80.96,5.144962,360,17.000744,0,0,0
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,20170911,66.92,87.08,78.26,9.395148,360,23.935258,0,0,0
BROWNSVILLE,TX,25.9156,-97.4186,7,20170125,64.04,86,73.76,11.408394,360,29.974996,0,0,0
BROWNSVILLE,TX,25.9156,-97.4186,7,20170215,51.08,69.08,60.98,10.289924,360,36.014734,0,0,0
BROWNSVILLE,TX,25.9156,-97.4186,7,20170312,62.06,71.96,70.34,10.513618,360,34.001488,0,0,0.01968505
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170118,48.02,64.94,53.06,7.605596,360,19.908766,0,0,0.27165369
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170202,51.98,62.96,59.54,10.513618,360,23.935258,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170307,62.06,75.92,70.34,8.500372,360,23.935258,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170312,50,62.96,58.82,10.289924,360,29.974996,0,0,0.01181103
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170504,57.02,78.98,70.88,10.961006,360,31.988242,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170523,62.06,87.08,73.76,8.500372,360,38.922756,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170621,73.04,98.06,86.18,8.94776,360,25.053728,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170827,73.04,75.92,74.12,20.13246,360,46.080964,0,0,0.37007894
